TransactionID,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301,V302,V303,V304,V305,V306,V307,V308,V309,V310,V311,V312,V313,V314,V315,V316,V317,V318,V319,V320,V321,V322,V323,V324,V325,V326,V327,V328,V329,V330,V331,V332,V333,V334,V335,V336,V337,V338,V339,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
2987061,1976109,402.09,H,3642,510.4,298.4,discover,561.5,debit,137.8,37.9,,,hotmail.com,,0.0,6.0,12.0,18.0,13.0,19.0,5.0,10.0,0.0,0.0,17.0,4.0,17.0,11.0,,,,,,183.6,,524.2,,529.9,189.6,,350.1,220.9,,F,F,F,M2,T,T,F,,T,,,,,,2.3,,,4.1,1.5,,,,,,1.2,,,,,2.9,,1.9,,3.8,,,,1.6,,3.0,0.1,3.7,,0.6,0.1,,,,,0.1,,,,,,1.3,,,,,,3.7,,3.3,3.8,2.3,,,4.0,,,,,2.9,3.6,,,1.5,,,0.9,,,2.4,,1.5,,,,,,2.3,,1.0,,,,,,,,,0.2,,2.4,,1.1,,,,,,,2.3,,3.3,,,,,4.0,0.7,2.0,2.6,,,,,,0.9,1.8,2.2,,,,,,1.9,,4.2,4.2,,,,2.2,,,1.8,,,,,,4.3,2.3,,,,,,0.2,,1.1,,,,1.5,,,,,3.0,,,0.5,3.0,,,,,3.9,,,,,,,,,0.3,,,,,,,1.9,,,,,,,,,2.8,,,,1.7,4.8,,,,4.7,,2.9,,2.5,,4.6,,0.5,,,,0.3,,,,,2.9,,,,3.5,,,4.0,,,,,,4.7,,,4.5,,2.8,0.2,,4.4,,,1.2,,,,,,,,,,1.2,,,0.7,,,,,,,4.8,,,0.7,1.5,4.0,,,2.8,,,,,,,,,0.6,,,3.5,,,4.1,,,,0.4,1.9,,,,,3.1,,3.6,,3.8,2.3,2.9,3.3,,2.0,,,,,,,,3.3,,,,,,,,,,4.1,,,,1.9,3.6,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987062,1976477,191.13,W,17227,279.0,553.2,discover,386.3,credit,496.5,95.4,,,hotmail.com,anonymous.com,17.0,12.0,12.0,8.0,19.0,15.0,2.0,2.0,12.0,13.0,0.0,6.0,6.0,6.0,,,545.3,588.4,473.8,,,471.4,,578.5,373.0,580.3,214.6,482.3,,T,F,T,M1,,F,T,,,,4.1,4.8,,,,,,4.8,,,,,,,,,2.2,,1.1,,,2.6,,,,,,,1.4,,,,,,4.0,,,,,,,,,,,,,1.0,0.6,,,,,,4.5,,,,,,,,,,,,1.5,0.5,4.9,,,1.4,0.4,2.8,,,,,,,,,,,3.1,3.3,3.7,,4.9,,,,,,5.0,4.3,2.9,4.7,,,,,,,,0.9,,4.2,0.0,,,1.1,,,,1.6,,3.9,3.4,,,,,,,,,,,4.6,,,,,,,,,3.4,,,,,,4.2,1.2,3.2,,,,4.3,4.4,,,,,,,,,0.1,2.5,,,,,,,,,,3.6,,,,4.9,,,,,,2.3,2.8,0.8,,1.7,,2.5,0.1,,,,3.5,,,,3.1,,3.2,,,1.1,,2.8,,,,,,,,,,,,1.1,,1.0,,,0.7,,,,3.6,3.4,0.0,,,,,0.4,,,,,,,,,,,,,,,,,,,4.3,,1.5,,,,,4.7,,,,3.2,2.9,,,,1.5,,,,,,,2.3,2.7,0.2,,,,,,,,,,2.0,,,,,,,,2.2,,,3.3,1.8,,,2.6,,,2.5,,4.6,2.5,,,1.2,3.4,,,4.8,4.3,,,,,,,,,,,,1.1,2.4,,,3.6,,,0.9,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987063,2072421,14.96,R,2898,468.5,194.6,visa,117.1,credit,469.3,12.0,,,,,13.0,12.0,19.0,8.0,2.0,15.0,2.0,12.0,1.0,16.0,2.0,6.0,16.0,3.0,,193.7,583.4,276.5,,313.9,,349.1,235.4,,,251.5,,224.2,,,T,,M1,T,F,,F,T,,,0.4,,,,3.0,,,,,,,0.0,,,3.8,,3.0,,0.2,,,,,,,0.1,,,4.4,,,1.4,,2.4,,,3.0,,,,4.7,0.7,,1.6,1.6,,1.1,,,4.1,1.2,,,2.7,,,,,,4.9,,,,,,4.1,,,,,3.3,,,,,3.3,,0.1,,,,,3.9,4.0,,,,3.9,,,,,,,0.2,3.7,1.6,1.6,1.4,3.7,,,,,,,2.3,,,,,,,,,,,,,,,,0.6,,,,,0.0,1.0,,,2.9,,0.9,,,2.1,,,,,,5.0,,,,0.9,2.3,,1.5,,,,,,,,,3.5,,,,,,,,,2.6,3.2,,,1.5,,,,,1.2,,,,,,,0.6,,4.5,,,,,0.3,,,,,,,,4.2,,,,,,2.4,,,,,1.9,,4.1,2.1,,,,,,3.1,,,4.2,,,,4.5,4.1,0.1,,,,,,,2.2,,,0.3,2.7,,,,,,2.9,,0.1,0.3,3.0,,,,,,0.2,,,,0.3,,,4.9,,,,,,,,4.5,4.9,4.8,,,,,,,,,2.0,,,,,,,,4.8,4.6,,3.4,0.8,,,,3.5,0.9,,,,,,3.0,,,,,,0.0,,1.6,,1.1,,,,2.7,,,,,,,1.5,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987064,2166414,71.76,R,17995,584.3,337.0,discover,472.7,credit,443.3,28.0,2805.4,,hotmail.com,,19.0,5.0,7.0,6.0,9.0,14.0,14.0,18.0,10.0,17.0,3.0,5.0,15.0,11.0,210.3,54.3,,159.7,,,,327.6,,,137.8,542.5,,471.8,139.2,,,,M0,,F,,F,F,1.7,,,,,,,,,,,,,,,1.0,,3.6,,,1.9,,,,,1.6,,,,2.1,2.5,,,,4.7,,,,,,3.6,,,,,,0.6,,,,4.9,,,1.6,,,,,,2.5,,,3.8,,1.0,3.5,1.2,3.0,,,,1.0,,3.3,1.9,2.9,,,1.8,0.9,3.6,,,,,,0.3,4.9,,,,,,,,,1.7,,,,,2.8,,,,,,,,,,4.3,,4.1,0.8,,,,,,,,,,,,,,,,,3.5,,,,3.2,,,1.0,3.3,1.2,,,,0.2,,0.1,1.2,4.7,4.8,4.5,1.8,4.2,,,,,3.1,,,,,3.1,3.0,,,2.3,,,,,,,,,,0.5,2.1,3.0,,,1.5,4.4,3.1,,4.0,,,3.5,,,,,,,4.1,,2.9,,,,0.6,2.4,,,2.2,,0.3,,1.6,,,1.5,0.4,,,,,,,,4.3,,,3.2,,2.8,,,,,,1.2,,,,3.4,,,,,,,,,,,0.2,,,,2.6,,,,4.3,4.7,1.8,,,,4.6,,,,,,,,,,0.6,2.1,,3.8,,,,1.8,0.9,,0.2,4.1,,,,1.0,,1.6,2.0,,2.4,,,,,,,4.8,4.3,,,,4.7,,0.7,,,3.6,,,,,2.7,,0.7,4.6,,0.1,,0.2,,,,,4.6,3.4,1.7,,,1.1,1.3,,2.1,,,,,0.8,37.0,-17.8,47.9,-22.8,,-8.2,,,-9.3,,-47.6,NotFound,,-27.6,NotFound,,-37.4,-37.6,-18.0,37.7,-5.2,,New,-47.2,39.2,-47.4,NotFound,Found,,NotFound,New,45.4,,New,NotFound,,NotFound,New,mobile,New
2987065,2171989,48.18,H,4460,460.1,261.7,mastercard,182.6,credit,,25.8,,789.5,hotmail.com,,6.0,3.0,5.0,5.0,17.0,11.0,10.0,10.0,14.0,5.0,2.0,13.0,12.0,16.0,292.3,,,,,342.7,,318.4,,9.6,87.2,87.9,158.6,163.6,120.9,F,T,T,M2,T,T,T,F,T,,,3.7,4.9,,,,1.9,3.8,4.1,,,,,,,,0.6,0.4,,0.9,,2.3,3.8,2.7,,,2.8,1.3,,,,1.2,0.3,4.1,,0.8,,,,0.9,,2.7,,2.4,1.6,0.2,,4.2,,,,3.7,,,,3.7,,2.4,,0.1,4.1,0.2,,,,4.9,3.4,1.2,,,,,1.5,,,,,3.7,,,,4.9,,2.3,,4.0,0.4,2.3,,,2.6,,,,,,0.4,,,,,,0.2,,,3.7,2.2,,,,,,1.5,,2.1,4.0,,2.2,,1.3,,,,,,,,,,,,,,,,4.2,,,,,4.3,,,,,2.6,,,0.2,2.1,,,,3.5,,4.3,0.1,4.7,,,0.5,,,,,,,2.7,,,1.6,,,,,2.4,4.4,3.9,,0.5,,,1.9,,,1.5,,,3.7,,,,,1.3,,2.8,,,4.7,,,,,,,,,,0.4,,,3.3,3.2,,,,,,,4.9,,,1.8,,,,4.9,,,0.8,,0.7,4.4,4.5,4.8,,,,,,,0.7,,2.0,,,0.2,,3.1,,,,,,5.0,4.5,,,,,2.8,,,,,,,,,,,,,2.0,2.1,,,3.0,,,,,,3.4,,,,,0.4,,,,,,2.1,,,,4.2,,,,,,2.9,,,1.4,,,2.3,2.5,3.5,2.7,,,,,,1.7,,0.9,,,,3.4,3.7,,,,,,,0.6,,,,,12.3,,-35.2,,35.7,-2.7,34.3,-13.9,38.7,-34.4,-40.7,NotFound,,24.0,,NotFound,-17.3,,9.1,-45.2,-14.7,-4.7,,,,0.6,NotFound,Found,NotFound,NotFound,NotFound,,New,NotFound,,NotFound,,Found,mobile,Found
2987066,2182416,29.0,W,17682,352.9,545.2,visa,,debit,271.0,87.0,,,gmail.com,,1.0,6.0,15.0,15.0,16.0,18.0,10.0,6.0,3.0,14.0,17.0,19.0,33.0,5.0,77.0,,,,306.9,,,588.7,5.6,3.7,117.0,345.2,,575.0,196.0,F,,F,M0,T,,F,T,,,,,,,,,0.1,,,,1.0,,2.8,4.6,,,2.7,,,3.5,,,,,,4.4,,,,,,,,,2.3,1.7,,2.4,,4.6,,2.8,3.1,,,,,3.3,0.8,,4.6,,,,,,,4.2,,,4.0,4.0,0.6,,,,,,1.7,,1.4,,,,,,,,,,,,2.7,4.9,2.9,,1.5,,,,,,4.0,0.6,,,4.3,,,,,,,,0.5,,,4.7,1.0,3.6,,,2.6,,2.7,1.0,,1.1,4.3,,,,,,,,1.7,,,,,,2.6,,,,,,1.7,,,,,4.8,,,,2.1,,,3.2,,,2.7,,1.4,,,,,,,2.3,,,,,,,,4.0,0.5,2.7,,1.1,,,,4.3,,,,,,,4.5,,4.3,,3.8,,,,,2.6,,4.9,,,,,,,,,,1.9,,,,1.6,2.5,,,1.2,,1.5,,,,4.6,,,1.1,,4.2,,,,,3.6,,,,,4.8,,,,,,,2.3,2.9,,,0.3,,,,,,,4.6,1.7,,,,0.4,,,2.4,,,3.6,,,,,,,,,,,,,,,,,4.3,1.9,,,,,2.3,,3.6,4.7,,,0.4,,,,,0.3,4.3,3.4,,2.9,2.0,,3.8,,,,,,4.7,,,,,,,,,,,,3.9,,,0.7,1.2,1.0,4.1,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987067,2238537,212.3,C,8959,599.3,180.0,mastercard,563.6,credit,,61.9,1122.7,,yahoo.com,,6.0,8.0,14.0,14.0,17.0,11.0,15.0,12.0,3.0,3.0,3.0,19.0,18.0,11.0,,87.1,,,31.9,,,,40.7,,,,,165.0,25.8,T,F,T,M1,T,T,F,F,,,,,,,4.0,,,0.2,,,,,2.2,2.0,,,,,,,,0.0,,,,,3.7,,,,1.0,,1.7,2.4,,,,,,,,,,,,,4.0,3.6,4.2,3.2,,4.0,,2.0,,,0.1,,4.0,,,,3.6,,4.5,,,,,3.2,3.4,,0.6,,,,,,,,4.0,,,,,,,,,,,,,3.2,,,0.3,,,,,,,,,,3.2,0.9,,,,,,0.1,1.9,,,,,,4.5,,1.2,,1.8,,1.6,2.5,4.9,,,,,,,,3.9,,,,2.1,,,,,,,,,,,,,1.3,2.1,3.8,2.4,,4.9,,,2.2,,4.1,0.7,1.9,1.2,4.2,,,,,,,,,,,,,1.8,,,,,,,2.4,,4.6,,,,,,4.7,0.7,,,,,0.4,,1.6,,,,1.2,,,1.2,,,3.5,,,,0.8,2.3,,,,,4.7,,,,1.1,,,,5.0,,,,,,4.8,,,,,,,2.2,,,2.5,,,2.6,,,3.0,0.1,,2.0,0.2,,,4.0,,2.3,,2.9,3.5,,,,,1.0,0.7,,,,,4.0,4.6,,,2.8,,,,2.6,,,,,3.1,,3.9,,,,,,,,4.2,,,2.6,,,,,,0.7,,0.6,,1.0,,,0.6,,,,4.9,,,,2.7,,,,1.7,,,0.6,,,4.7,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987068,2339378,9.95,H,12282,502.1,166.3,visa,141.8,debit,261.9,39.3,,,yahoo.com,,4.0,17.0,8.0,3.0,14.0,7.0,0.0,4.0,14.0,4.0,14.0,9.0,6.0,19.0,,174.0,,557.9,,555.4,,,30.0,270.1,,,,507.8,173.3,T,F,F,,,F,T,T,F,,,1.6,0.7,3.5,1.0,4.0,,,2.0,,0.8,,0.6,,,0.8,1.4,3.8,,2.3,,,,,,4.6,,,1.7,1.5,,,,,4.8,,3.6,,1.6,3.3,1.3,,,,4.4,1.9,,,1.3,,,,,,,,2.1,,1.9,1.8,,1.3,,,,,,,,,,,4.3,,4.2,,,2.8,2.2,,,,1.9,1.5,,,,0.1,,,,4.5,,,,,,3.9,1.2,,1.4,,,,,,,,,,,,3.3,,,4.9,1.0,,,,,,,1.7,2.7,5.0,,,,,,1.5,,,,4.5,3.5,,1.7,1.7,,0.8,,,,,,,1.9,,,2.6,2.6,,,,,,,4.4,,,0.1,1.5,,4.9,,,3.8,,,,,,,,,,,,,,2.3,,4.8,1.6,0.1,3.4,2.3,,,,4.5,,,,3.7,,,,,,,,,,,,,3.6,2.6,,,,,,,,,,,,,,,4.4,,4.0,,5.0,,,,,2.0,,,,,,,3.2,3.0,,,3.4,4.1,0.5,,,,,4.0,0.1,,,,,,,3.3,2.4,,1.5,,,,,0.2,4.6,,,0.1,2.7,,,,,3.3,,,,,,,,,,,,0.2,,,,,1.9,,,,3.4,,,,,,1.1,,,,,,,1.8,,,,2.8,,,,,4.4,,,0.0,,,2.9,2.4,4.1,,4.4,,,,,3.1,,-9.8,,-5.9,-13.6,,11.2,-8.5,11.1,3.4,12.7,-13.6,New,-5.5,-42.9,Found,New,,-31.0,-22.7,28.3,-29.5,-0.4,New,,25.1,,NotFound,Found,NotFound,New,Found,42.8,New,Found,NotFound,Found,New,NotFound,mobile,New
2987069,2471526,44.21,W,6470,282.0,171.6,discover,542.8,,132.9,38.5,,,yahoo.com,anonymous.com,0.0,11.0,4.0,16.0,18.0,8.0,17.0,7.0,5.0,6.0,14.0,7.0,16.0,13.0,,483.5,,,,,,,,266.3,,395.7,,,41.2,F,,,M2,F,,T,F,,,0.2,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,1.2,,,,,1.7,,,,,,4.5,,,,,,,2.5,,1.4,1.4,2.1,,,2.3,,,,3.4,,,1.0,2.9,,,4.0,,4.6,,4.1,,1.4,,,1.0,3.6,,,2.9,,,,,0.9,2.5,,,1.5,,,,1.6,,1.5,,,,,,,,,,4.8,0.7,1.3,,,0.6,,0.4,0.1,,,,1.2,,,3.3,,,,,,,,,,,,,0.6,2.0,,3.6,,,4.8,,,,,0.4,,,0.5,4.1,0.9,,1.3,,,,,,3.6,,,,,,,3.2,,,,,,,,,,1.0,,,,0.9,,4.0,4.2,,,0.9,4.4,,,,,1.2,4.1,,2.3,,2.3,,,,2.3,0.2,,,,2.2,,,,,,,,,,,,,1.0,,,2.1,,,,,5.0,,,2.2,1.7,,,,4.1,2.4,,,,,,,4.6,,,2.2,2.0,,,,,,0.7,3.8,,,,3.0,,4.4,,,,4.4,,2.6,,3.6,,3.2,,,,,,2.7,,,0.3,,1.9,,1.0,,0.2,4.7,,,,,,0.4,,,,,3.0,4.2,0.1,,,,,,3.0,,,4.0,,,3.7,3.5,2.9,,,,1.6,0.9,,,,,0.6,,,1.6,1.8,,4.9,,,,4.8,,,,,,,,,0.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987070,2475619,126.37,R,13863,379.6,234.2,discover,216.9,debit,111.0,40.2,,,hotmail.com,anonymous.com,16.0,8.0,8.0,15.0,18.0,15.0,13.0,0.0,6.0,4.0,9.0,7.0,1.0,14.0,,24.0,,,,285.3,3.5,,228.4,,,,156.7,,514.7,T,,F,,F,,,T,T,,4.2,,,4.9,,,,,,,0.1,,,,,,,0.6,,,0.6,,,1.3,,,,,4.6,,3.4,,,,,1.7,1.4,1.8,,,4.5,,3.1,,1.4,2.2,0.9,,,,,,,1.2,4.7,4.9,,,1.6,,,,,,,,2.1,2.3,,,,,,,,,0.5,,,,,3.2,,,4.2,,,1.7,,,,,,,,4.9,,,,,,5.0,,,2.2,4.3,,,,,,,4.1,,2.3,,1.3,,,,,,,,,0.3,3.1,,,,,,,,,3.0,,,,,,,,,,2.7,,,3.9,0.6,2.3,3.1,,,,,0.6,,,,,,,,,,,3.6,,0.7,3.8,,1.4,,,,,0.5,,4.6,,,1.6,,,3.8,,,1.4,,,2.8,,,,,1.2,,2.4,,,1.0,3.8,,0.7,0.2,,,3.2,,4.3,,3.8,,,,4.0,,,0.7,,,,,2.5,,,,2.5,,,1.2,,3.0,,,,,,2.0,2.2,,,0.6,,,,,,,,,4.3,,3.2,2.8,,,0.6,,,,,3.7,,,,,,,,4.7,1.9,,,,3.2,,,3.4,,,2.1,,,,5.0,3.6,,0.1,1.1,,1.1,,,0.9,,3.9,,,,,,4.8,,3.0,,,1.5,,,,,,,0.2,,,4.1,,,3.0,,2.6,,,,,0.8,3.7,2.8,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987071,2517854,88.16,S,16633,,361.6,discover,397.4,credit,201.3,58.2,595.6,,gmail.com,,18.0,5.0,3.0,5.0,0.0,0.0,10.0,7.0,7.0,18.0,14.0,1.0,6.0,11.0,,,384.7,,364.4,83.7,,,,,549.3,178.3,210.3,,356.3,,T,T,M2,T,,T,T,F,1.5,,,,,3.3,,,,1.8,,,3.5,0.0,1.7,,0.2,,,,3.2,2.0,,,,,,,,,1.3,,,4.9,,,,,,4.6,1.1,4.3,,,,,2.8,,,2.2,,,1.6,1.8,,3.3,,2.6,2.4,0.5,,,1.4,,,3.2,1.1,,,,4.8,,,,0.5,4.7,,2.2,,,,2.4,,1.0,,,,0.8,,,,,0.5,,,,,,,,1.3,,2.5,,0.8,,,,,,,,,,1.4,3.4,,,,3.1,3.0,,2.9,,,,1.5,,,,,,,,,,,0.3,3.6,3.9,,,,,,,,3.2,,1.6,,,,,,,,1.5,2.8,1.9,4.8,,,,,,,,,3.0,1.3,,,1.6,,4.6,,,0.4,,,,,1.3,,,,3.5,,4.3,,,2.2,,4.2,,,,,,3.5,,,4.5,0.3,2.0,,,,0.9,,,,,,2.7,,,4.3,,,,1.5,4.4,,,0.7,,3.5,,1.3,,,5.0,3.6,,,,1.8,,,,1.1,2.2,,4.8,,0.8,,2.9,,,4.9,0.7,,,4.4,,,3.7,,,,,,,4.8,,,3.4,,0.2,,,4.0,,,3.2,,,,2.5,,,,2.2,,2.5,,,,0.4,,,,,3.8,,3.5,,,,,4.1,,,,,,0.8,,,3.1,0.4,,,,,3.0,0.3,,,,,0.8,4.8,,4.0,2.4,,,2.0,4.4,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987072,2535364,93.36,R,2271,272.5,278.6,discover,166.7,credit,192.9,33.7,,,gmail.com,,6.0,11.0,15.0,12.0,5.0,12.0,11.0,2.0,19.0,9.0,13.0,9.0,17.0,17.0,,597.0,,,,199.4,,,,64.0,,,,536.2,287.6,F,,T,M2,F,,,F,F,,,,,,3.1,,,,,4.0,,,2.4,,3.9,,,3.5,0.1,,0.8,,,,,4.4,,,,,,4.3,,,,,,1.7,,,,,,,1.3,4.3,,,,1.0,2.8,,,,,,,,,,4.6,,,2.7,,,,,,1.0,,,,,4.6,2.8,1.3,,,1.7,,,,,,,,,,,,,,,,,,0.1,,,0.4,,,,,0.8,0.7,2.5,,,,,1.5,,,,,3.5,1.7,,,,0.7,,,,,,,,,3.3,,,,,3.7,,,,3.1,,0.9,,,,4.4,,,,,,,,1.7,,,,2.3,,,,,,,,,,1.3,,,,4.9,,3.1,4.4,,3.5,1.4,,,,,,,0.8,,3.0,,,,,,,,0.5,,,,,3.0,,,,4.7,3.3,,1.0,1.5,2.6,4.7,,3.4,,,,,,,,,,,4.8,3.2,,,,,,,,,,4.9,1.8,2.3,,2.4,,,,,,,,3.5,,,2.4,,,2.4,,,,,,,,,,0.8,,,,,,,,1.4,2.1,0.8,,,,,,,,4.1,4.9,,,4.1,0.3,,2.4,4.5,5.0,,,,,,,,1.3,,,1.8,,2.1,,0.2,,1.2,,,3.0,0.5,0.6,,,2.0,,2.4,,,4.5,3.5,2.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987073,2545426,13.93,R,16282,103.2,344.3,visa,,credit,406.2,,,,yahoo.com,gmail.com,13.0,18.0,0.0,13.0,13.0,0.0,10.0,1.0,2.0,15.0,1.0,18.0,10.0,19.0,428.4,189.5,,,,94.5,379.7,,445.4,255.0,472.7,2.4,164.4,15.4,,,F,T,M0,F,F,T,T,,,,,,3.8,,,4.5,,,,0.7,,,,,,,1.4,,,3.4,,,,3.8,,,,,,,,1.7,4.6,,,,0.3,,,,,,,,,,3.7,,,2.0,3.0,,,,,,2.0,,0.8,,,,,4.2,,,,3.1,3.2,3.1,,,,,1.8,,0.9,,3.2,,,,,2.1,,,,0.5,,,,,1.8,,4.1,,,2.4,2.6,,,,,,0.3,,3.3,,4.9,,3.3,,,,,,1.9,,,,,,0.7,,,,,0.6,,,,4.3,,,,,,0.6,0.7,,,2.8,,,2.2,,,3.8,,,,,,1.4,,,2.6,,0.5,,,,0.7,,,,,,,,,0.5,,,,,,4.3,,3.8,,,,,,,,,4.2,,2.8,0.6,,0.6,,,,,,,,,,,,,2.5,,,,0.8,2.6,,,,,,,1.6,,,,5.0,0.3,,,,,,,5.0,,,,5.0,,,4.3,,,,1.5,,,0.8,,1.1,2.2,,,,2.0,,4.1,1.3,,,,,,,,1.4,4.3,0.7,3.7,1.5,0.1,,,,,,,3.8,,,,4.3,,,,,,,3.7,4.6,,3.7,,,,,,,,,,,,,3.7,,,4.6,,,,,,,1.3,2.1,,,,,,4.8,0.5,,,0.7,0.2,1.5,,,,,2.7,,,,,,4.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987074,2571594,67.64,S,2143,267.3,460.8,mastercard,392.4,credit,351.6,13.3,,,hotmail.com,,13.0,3.0,18.0,4.0,18.0,9.0,17.0,18.0,19.0,11.0,7.0,5.0,16.0,10.0,587.1,,,,,,374.0,,,306.4,,,425.5,393.3,395.0,T,F,F,M0,F,F,T,F,T,,,,,,,,,,,4.6,,4.6,,,,1.6,,,,,,4.8,4.3,3.6,,,,2.4,,,4.7,,1.7,3.6,4.8,,,,,1.8,1.5,,,0.8,,4.7,0.1,4.6,,,,,3.1,,,,,,,3.9,0.7,,4.5,3.5,,1.9,,,4.3,1.6,,2.3,,,,,,2.9,,,0.7,,,,,,,,1.1,,,2.8,3.1,,0.6,,1.1,4.2,,,,2.7,,0.9,,,,,,,,,0.8,,2.7,3.9,,0.8,,,,,2.6,,,1.8,,3.3,,,,,,4.3,,4.7,,,4.8,,,,,,2.5,3.1,,,,,,,,4.9,,2.1,,,0.3,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,3.7,,,0.1,,,,,,,,,,,,,,,,0.0,,4.2,,,,2.0,,,,,1.1,,,,2.2,,,2.5,3.6,0.6,,,,,2.3,4.5,2.7,,,1.2,1.3,,3.3,1.2,,0.7,,,,,,,,3.2,,,,,,4.9,,,2.7,0.3,,,,,4.5,2.4,3.9,,3.3,1.8,,,2.8,3.8,,0.8,,,,,3.1,,,1.3,3.2,,,,,,0.3,3.5,2.1,1.6,0.4,,,,,,4.5,,,,2.5,,,,,2.0,2.4,,,,,,,,,,1.3,,,,,,,,,,,,,,,1.2,2.1,40.6,-35.5,,45.2,,-25.2,45.6,24.3,-3.8,12.3,-24.0,Found,44.0,-5.0,Found,New,44.7,-19.1,-18.5,-19.1,-34.7,-46.0,,,-18.6,-30.3,New,,,NotFound,Found,-30.7,,,Found,,New,NotFound,mobile,New
